1000000100	35	0	0	14	0	1	0
1000000101	15	1	0	14	0	1	0
1000000102	49	1	0	14	0	1	0
1000000103	23	0	0	14	0	1	0
1000000104	17	1	0	13	0	1	0
1000000105	34	0	0	13	0	1	0
1000000106	34	0	0	12	0	1	0
1000000107	35	0	0	12	0	1	0
1000000108	41	0	0	12	0	1	0
1000000109	91	0	0	11	0	1	0
1000000110	56	0	0	11	0	0	1
1000000111	36	0	0	14	0	1	0
1000000112	7	1	0	11	0	0	1
1000000113	64	1	1	12	0	1	0
1000000114	24	1	1	11	0	1	0
1000000115	51	1	0	12	0	1	0
1000000116	33	0	0	11	0	1	0
1000000117	65	0	1	11	0	1	0
1000000118	54	0	1	11	0	1	0
1000000119	65	0	1	12	0	1	0
1000000120	39	0	0	12	0	1	0
1000000121	0	1	1	10	0	1	0
1000000122	25	1	0	10	0	1	0
1000000123	79	1	0	10	0	1	0
1000000124	27	0	0	10	0	1	0
1000000125	56	1	0	10	0	1	0
1000000126	38	1	1	10	0	1	0
1000000127	51	0	1	10	0	1	0
1000000128	69	0	1	10	0	1	0
1000000129	68	1	1	10	0	1	0
1000000130	27	0	1	10	0	1	0
1000000131	51	1	0	9	0	1	0
1000000132	57	0	0	9	0	1	0
1000000133	43	1	0	9	0	1	0
1000000134	29	1	1	9	0	1	0
1000000135	31	0	0	9	0	1	0
1000000136	50	1	0	9	0	1	0
1000000137	51	1	0	9	0	1	0
1000000138	33	0	0	9	0	1	0
1000000139	30	0	0	9	0	1	0
1000000140	42	1	0	9	0	1	0
1000000141	58	1	0	9	0	1	0
1000000142	48	1	0	9	0	1	0
1000000143	43	0	0	9	0	1	0
1000000144	49	1	0	9	0	1	0
1000000145	45	0	0	9	0	1	0
1000000146	51	1	0	9	0	1	0
1000000147	22	0	0	9	0	1	0
1000000148	55	0	0	9	0	1	0
1000000149	53	1	0	9	0	1	0
1000000150	60	1	0	9	0	1	0
1000000151	49	1	0	9	0	1	0
1000000152	46	1	0	9	0	1	0
1000000153	50	1	0	9	0	1	0
1000000154	51	1	0	9	0	1	0
1000000155	54	1	0	9	0	1	0
1000000156	35	1	0	9	0	1	0
1000000157	40	1	0	8	0	1	0
1000000158	48	1	0	8	0	1	0
1000000159	44	1	0	8	0	1	0
1000000160	60	1	0	8	0	1	0
1000000161	53	1	0	8	0	1	0
1000000162	54	1	0	8	0	1	0
1000000163	48	1	0	8	0	1	0
1000000164	61	1	1	8	0	1	0
1000000165	49	1	0	8	0	1	0
1000000166	41	1	0	8	0	1	0
1000000167	40	1	0	8	0	1	0
1000000168	43	1	0	8	0	1	0
1000000169	49	1	0	8	0	1	0
1000000170	52	1	0	8	0	1	0
1000000171	48	1	0	8	0	1	0
1000000172	55	1	0	8	0	1	0
1000000173	58	1	0	8	0	1	0
1000000174	27	0	1	8	0	1	0
1000000175	28	1	0	8	0	1	0
1000000176	45	1	0	8	0	1	0
1000000177	41	0	0	8	0	1	0
1000000178	25	1	1	8	0	1	0
1000000179	50	0	0	8	0	1	0
1000000180	48	1	0	8	0	1	0
1000000181	38	1	0	8	0	1	0
1000000182	53	1	0	8	0	1	0
1000000183	53	1	0	8	0	1	0
1000000184	38	0	0	8	0	1	0
1000000185	38	1	0	8	0	1	0
1000000186	50	1	0	8	0	1	0
1000000187	52	1	0	8	0	1	0
1000000188	26	1	1	8	0	0	1
1000000189	28	0	1	8	0	1	0
1000000190	52	1	0	8	0	1	0
1000000191	30	1	1	8	0	1	0
1000000192	24	1	0	8	0	1	0
1000000193	29	0	0	8	0	1	0
1000000194	46	0	0	8	0	1	0
1000000195	39	1	0	8	0	1	0
1000000196	66	1	0	8	0	1	0
1000000197	67	0	0	8	0	1	0
1000000198	52	1	0	8	0	1	0
1000000199	40	1	0	8	0	1	0
1000000200	52	1	0	8	0	1	0
1000000201	31	0	0	8	0	1	0
1000000202	61	0	0	8	0	1	0
1000000203	21	0	0	7	0	1	0
1000000204	53	0	0	7	0	1	0
1000000205	26	1	0	7	0	1	0
1000000206	20	1	0	7	0	1	0
1000000207	71	1	0	7	0	1	0
1000000208	47	0	0	7	0	1	0
1000000209	79	0	0	7	0	1	0
1000000210	54	0	0	7	0	1	0
1000000211	20	0	0	7	0	1	0
1000000212	22	1	0	7	0	1	0
1000000213	26	1	0	7	0	1	0
1000000214	51	1	0	7	0	1	0
1000000215	69	1	0	7	0	1	0
1000000216	33	0	0	7	0	1	0
1000000217	28	0	0	7	0	1	0
1000000218	46	0	0	7	0	1	0
1000000219	36	1	0	7	0	1	0
1000000220	51	0	0	7	0	1	0
1000000221	13	0	1	6	0	1	0
1000000222	56	0	0	6	0	1	0
1000000223	29	1	0	6	0	1	0
1000000224	16	0	1	6	0	1	0
1000000225	22	0	1	6	0	1	0
1000000226	29	0	0	6	0	1	0
1000000227	38	0	0	6	0	1	0
1000000228	62	1	0	6	0	1	0
1000000229	36	0	0	6	0	1	0
1000000230	28	0	0	6	0	1	0
1000000231	57	1	0	6	0	1	0
1000000232	22	0	1	5	0	1	0
1000000233	29	1	1	5	0	1	0
1000000234	26	1	0	5	0	1	0
1000000235	52	0	0	5	0	1	0
1000000236	29	0	0	5	0	1	0
1000000237	22	1	0	5	0	1	0
1000000238	79	1	0	5	0	1	0
1000000239	26	0	0	5	0	1	0
1000000240	54	0	0	5	0	1	0
1000000241	67	1	0	4	0	1	0
1000000242	25	0	1	4	0	1	0
1000000243	48	1	0	4	0	1	0
1000000244	61	1	0	4	0	1	0
1000000245	39	0	0	4	0	1	0
1000000246	53	0	0	4	0	1	0
1000000247	51	0	0	4	0	1	0
1000000248	51	1	0	4	0	1	0
1000000249	28	1	0	3	0	1	0
1000000250	19	1	1	3	0	1	0
1000000251	8	0	0	3	0	1	0
1000000252	38	0	0	3	0	1	0
1000000253	53	0	0	3	0	1	0
1000000254	81	1	0	3	0	1	0
1000000255	48	1	0	2	0	1	0
1000000256	24	1	0	2	0	1	0
1000000257	34	0	0	2	0	1	0
1000000258	27	0	0	2	0	1	0
1000000259	25	0	0	2	0	1	0
1000000260	21	0	0	2	0	1	0
1000000261	42	0	0	2	0	1	0
1000000262	40	1	0	2	0	1	0
1000000263	19	0	1	2	0	1	0
1000000264	42	0	0	2	0	1	0
1000000265	34	0	0	2	0	1	0
1000000266	26	0	0	2	0	1	0
1000000267	53	1	0	2	0	1	0
1000000268	14	0	0	1	0	1	0
1000000269	21	1	0	1	0	1	0
1000000270	23	1	0	1	0	1	0
1000000271	26	0	0	1	0	1	0
1000000272	45	0	0	0	0	1	0
1000000273	47	1	0	0	0	1	0
1000000274	57	1	0	0	0	1	0
1000000275	38	1	0	0	0	1	0
1000000276	8	0	0	0	0	1	0
1000000277	36	0	0	0	0	1	0
1000000278	26	1	0	0	0	1	0
1000000279	91	0	0	0	0	1	0
1000000280	43	0	0	0	0	1	0
1000000281	38	1	0	0	0	1	0
1000000282	35	0	0	0	0	1	0
1100000001	19	0	0	26	0	1	0
1100000002	57	1	0	26	0	1	0
1100000003	20	1	0	25	0	0	1
1100000004	22	1	0	25	0	0	1
1100000005	25	1	0	25	0	0	1
1100000006	82	1	0	25	0	1	0
1100000007	26	0	0	25	0	1	0
1100000008	21	0	0	25	0	0	1
1100000009	21	0	0	25	0	0	1
1100000010	46	0	0	25	0	1	0
1100000011	26	1	0	25	0	1	0
1100000012	56	1	0	25	0	1	0
1100000013	25	0	0	25	0	0	1
1100000014	32	0	0	25	0	1	0
1100000015	19	0	0	25	0	1	0
1100000016	33	0	0	25	0	1	0
1100000017	42	0	0	24	0	0	1
1100000018	25	0	1	24	0	1	0
1100000019	30	1	1	24	0	1	0
1100000020	56	1	1	24	0	1	0
1100000021	18	1	0	24	0	0	1
1100000022	21	1	0	24	0	0	1
1100000023	23	0	0	24	0	0	1
1100000024	27	1	0	24	0	1	0
1100000025	44	1	1	24	0	1	0
1100000026	27	0	0	24	0	1	0
1100000027	28	1	0	24	0	0	1
1100000028	65	1	1	24	0	1	0
1100000029	21	0	0	24	0	0	1
1100000030	27	0	0	24	0	0	1
1100000031	22	1	0	24	0	0	1
1100000032	21	1	0	24	0	1	0
1100000033	20	1	0	24	0	0	1
1100000034	25	0	0	24	0	0	1
1100000035	20	1	0	24	0	0	1
1100000036	28	1	0	24	0	1	0
1100000037	28	0	0	24	0	1	0
1100000038	57	1	0	24	0	1	0
1100000039	29	0	1	23	0	1	0
1100000040	76	0	0	23	0	0	1
1100000041	27	0	0	23	0	0	1
1100000042	19	0	1	23	0	1	0
1100000043	51	1	1	23	0	1	0
1100000044	48	1	1	23	0	0	1
1100000045	66	1	0	22	0	1	0
1100000046	73	0	0	22	0	1	0
1100000047	48	0	0	22	0	0	1
1100000048	79	0	0	22	0	1	0
1100000049	38	1	0	22	0	0	1
1100000050	36	1	0	22	0	0	1
1100000051	64	1	0	22	0	0	1
1100000052	70	0	1	22	0	1	0
1100000053	28	1	0	22	0	0	1
1100000054	27	0	1	22	0	1	0
1100000055	58	1	0	22	0	0	1
1100000056	52	1	1	21	0	0	1
1100000057	25	0	0	21	0	1	0
1100000058	51	1	1	21	0	0	1
1100000059	25	1	0	21	0	0	1
1100000060	65	1	1	21	0	1	0
1100000061	44	1	0	20	0	0	1
1100000062	16	0	0	20	0	1	0
1100000063	31	1	0	20	0	1	0
1100000064	49	1	0	20	0	1	0
1100000065	25	0	1	20	0	1	0
1100000066	8	1	0	20	0	0	1
1100000067	65	1	1	19	0	1	0
1100000068	29	1	1	19	0	0	1
1100000069	41	1	1	19	0	1	0
1100000070	18	1	1	19	0	0	1
1100000071	79	0	0	19	0	1	0
1100000072	7	0	1	18	0	0	1
1100000073	56	0	0	18	0	0	1
1100000074	81	0	0	18	0	1	0
1100000075	57	0	0	18	0	0	1
1100000076	38	1	0	18	0	1	0
1100000077	74	0	0	17	0	1	0
1100000078	62	1	0	17	0	1	0
1100000079	5	0	1	17	0	1	0
1100000080	68	0	0	16	0	1	0
1100000081	36	1	1	15	0	1	0
1100000082	19	0	1	15	0	1	0
1100000083	17	0	1	15	0	1	0
1100000084	25	0	0	14	0	0	1
1100000085	40	1	1	13	0	1	0
1100000086	54	1	0	12	0	1	0
1100000087	83	1	1	12	0	1	0
1100000088	38	1	0	12	0	1	0
1100000089	77	1	1	11	0	1	0
1100000090	56	1	1	8	0	1	0
1100000091	24	0	0	8	0	1	0
1100000092	50	0	1	7	0	1	0
1100000093	43	0	0	7	0	1	0
1100000094	48	0	0	6	0	1	0
1100000095	88	1	0	5	0	1	0
1100000096	49	1	0	5	0	1	0
1100000097	73	0	0	5	0	1	0
1100000098	50	0	1	5	0	1	0
1100000099	68	0	0	4	0	1	0
1100000100	68	1	0	4	0	1	0
1100000101	72	1	0	3	0	1	0
1200000031	61	1	0	29	0	1	0
1200000033	40	1	1	29	0	1	0
1200000034	24	0	0	29	0	1	0
1200000035	26	1	0	29	0	1	0
1200000036	48	1	0	29	0	1	0
1200000038	57	1	0	29	1	0	0
1200000042	29	1	0	28	0	1	0
1200000043	58	1	0	28	0	1	0
1200000044	46	1	0	28	0	1	0
1200000045	54	1	0	28	0	1	0
1200000046	28	0	0	28	0	1	0
1200000047	63	1	1	28	0	1	0
1200000048	72	1	1	28	0	1	0
1200000049	58	0	1	28	0	1	0
1200000050	76	0	1	28	0	0	1
1200000051	61	1	1	28	0	0	1
1200000053	38	1	0	28	0	1	0
1200000057	30	0	0	28	0	1	0
1200000058	26	1	0	28	0	1	0
1200000059	34	1	0	28	0	1	0
1200000060	59	1	0	28	0	1	0
1200000061	58	1	0	28	0	1	0
1200000062	60	0	0	28	0	1	0
1200000063	52	1	0	28	0	0	1
1200000064	59	1	0	28	0	1	0
1200000065	50	1	0	28	0	0	1
1200000068	56	1	0	27	0	1	0
1200000069	29	0	0	27	0	1	0
1200000070	48	1	0	27	0	1	0
1200000071	56	1	0	27	0	1	0
1200000072	39	1	0	27	0	1	0
1200000074	49	0	0	27	0	1	0
1200000076	36	0	0	27	0	1	0
1200000077	57	1	0	27	0	1	0
1200000078	55	0	0	27	0	1	0
1200000080	34	1	0	27	0	1	0
1200000081	65	1	0	27	0	1	0
1200000082	64	0	0	27	0	1	0
1200000084	69	0	0	27	0	1	0
1200000086	31	0	0	27	0	1	0
1200000087	21	1	0	27	0	1	0
1200000088	41	1	0	27	0	1	0
1200000089	24	1	0	27	0	1	0
1200000090	41	1	0	27	0	1	0
1200000114	74	0	0	26	1	0	0
1200000620	71	0	0	23	1	0	0
1200000901	86	1	0	22	1	0	0
1200001064	77	1	0	21	1	0	0
1200001288	65	0	0	20	1	0	0
1200001443	75	0	0	20	1	0	0
1200001921	67	0	0	19	1	0	0
1200002085	71	0	0	19	1	0	0
1200002289	66	0	0	19	1	0	0
1200002614	77	1	0	18	1	0	0
1200002769	86	1	0	18	1	0	0
1200002936	81	0	0	18	1	0	0
1200003550	69	1	0	17	1	0	0
1200003578	90	0	0	17	1	0	0
1200003896	87	0	0	17	1	0	0
1200003914	82	0	0	17	1	0	0
1200004046	58	1	0	17	1	0	0
1200005767	82	0	0	13	1	0	0
1200007196	75	0	0	10	1	0	0
1300000001	.	1	0	43	0	0	1
1300000002	.	1	1	42	0	0	1
1300000003	.	0	0	27	0	1	0
1300000004	.	0	1	26	0	0	1
1300000005	.	0	0	26	0	0	1
1300000006	.	0	1	26	0	0	1
1300000007	.	0	1	25	0	0	1
1300000008	.	1	1	25	0	0	1
1300000009	.	1	1	24	0	0	1
1300000010	.	1	1	16	0	1	0
1300000011	.	0	1	16	0	1	0
1300000012	.	1	1	16	0	1	0
1300000013	.	0	0	14	0	1	0
1300000014	.	0	1	11	0	1	0
1300000015	.	1	1	10	0	1	0
1300000016	.	1	0	4	0	1	0
1300000017	.	1	0	1	0	1	0
1300000018	.	0	1	1	0	1	0
1400000001	35	1	0	58	0	0	1
1400000002	60	1	0	25	0	1	0
1400000003	57	0	0	22	0	0	1
1400000004	28	1	0	19	0	1	0
1400000005	64	0	0	19	0	1	0
1400000006	44	0	0	19	0	1	0
1400000007	57	0	0	17	0	1	0
1400000008	48	1	0	15	0	1	0
1400000009	8	0	0	15	0	1	0
1400000010	52	1	0	9	0	1	0
1400000011	50	1	0	9	0	1	0
1400000012	38	1	0	9	0	1	0
1400000013	61	1	0	9	0	1	0
1400000014	55	1	0	9	0	1	0
1400000015	44	1	0	9	0	1	0
1400000016	30	1	0	9	0	1	0
1400000017	44	1	0	9	0	1	0
1400000018	43	1	0	9	0	1	0
1400000019	26	1	0	9	0	1	0
1400000020	44	1	0	9	0	1	0
1400000021	28	0	0	9	0	1	0
1400000022	44	1	0	8	0	1	0
1400000023	51	0	0	9	0	1	0
1400000024	31	0	0	8	0	1	0
1400000025	55	0	0	8	0	1	0
1400000026	34	0	0	6	0	1	0
1400000027	27	1	0	7	0	1	0
1400000028	50	0	0	5	0	1	0
1400000029	39	1	0	4	0	1	0
1400000030	30	1	0	4	0	1	0
1400000031	49	1	0	2	0	1	0
1400000032	32	0	0	1	0	1	0
1500000001	.	1	0	26	0	0	1
1500000002	.	1	0	25	0	1	0
1500000003	.	0	1	24	0	1	0
1500000004	.	1	0	21	0	0	1
1500000005	.	0	0	21	0	0	1
1500000006	.	1	0	21	0	1	0
1500000007	.	0	1	21	0	0	1
1500000008	.	0	1	21	0	1	0
1500000009	.	0	0	21	0	1	0
1500000010	.	0	1	20	0	0	1
1500000011	.	0	1	19	0	1	0
1500000012	.	1	0	19	0	1	0
1500000013	.	1	0	19	0	1	0
1500000014	.	0	0	17	0	0	1
1500000015	.	0	1	15	0	0	1
1500000016	.	0	0	14	0	1	0
1500000017	.	1	1	14	0	1	0
1500000018	.	0	0	14	0	1	0
1500000019	.	1	0	7	0	1	0
1500000020	.	0	1	7	0	1	0
1500000021	.	1	1	6	0	1	0
1500000022	.	1	1	6	0	1	0
1600000001	28	1	0	25	0	0	1
1600000002	49	1	0	23	0	0	1
1600000003	28	0	0	22	0	0	1
1600000004	62	1	0	22	0	1	0
1600000005	21	0	1	21	0	0	1
1600000006	73	1	1	20	0	1	0
1600000007	23	1	1	20	0	1	0
1600000008	56	1	0	20	0	1	0
1600000009	19	0	0	20	0	0	1
1600000010	20	0	0	20	0	0	1
1600000011	37	0	0	20	0	0	1
1600000012	25	1	1	19	0	0	1
1600000013	53	0	0	19	0	0	1
1600000014	27	0	0	19	0	1	0
1600000015	67	0	0	19	0	1	0
1600000016	40	1	0	19	0	0	1
1600000017	27	1	1	19	0	1	0
1600000018	47	1	0	17	0	1	0
1600000019	72	0	0	17	0	1	0
1600000020	68	1	1	17	0	1	0
1600000021	56	1	0	15	0	1	0
1600000022	58	0	1	15	0	1	0
1600000023	30	1	1	15	0	1	0
1600000024	35	1	0	11	0	1	0
1600000025	23	0	0	8	0	1	0
1600000026	60	0	1	6	0	1	0
1600000027	34	1	0	6	0	1	0
1600000028	57	1	1	4	0	1	0
1600000029	30	1	0	1	0	1	0
1600000030	30	0	0	1	0	1	0
1700000001	32	0	0	26	0	1	0
1700000002	.	1	0	12	0	1	0
1700000003	.	1	1	11	0	1	0
1700000004	.	1	1	10	0	1	0
1700000005	.	1	1	10	0	1	0
1700000006	.	1	1	10	0	1	0
1700000007	.	1	1	9	0	1	0
1700000008	.	1	1	9	0	1	0
1700000009	.	0	0	8	0	1	0
1700000010	.	0	1	8	0	1	0
1700000011	.	1	0	8	0	1	0
1700000012	.	1	1	8	0	1	0
1700000013	.	1	0	8	0	1	0
1700000014	.	0	0	8	0	1	0
1700000015	.	0	0	8	0	1	0
1700000016	.	0	1	7	0	1	0
1700000017	.	1	1	7	0	1	0
1700000018	.	1	0	7	0	1	0
1700000019	.	0	0	7	0	1	0
1700000020	.	0	0	7	0	1	0
1700000021	.	0	0	7	0	1	0
1700000022	.	0	0	7	0	1	0
1700000023	.	1	0	7	0	1	0
1700000024	.	0	0	7	0	1	0
1700000025	.	0	0	6	0	1	0
1700000026	.	0	0	6	0	1	0
1700000027	.	0	0	6	0	1	0
1700000028	.	0	0	6	0	1	0
1700000029	.	0	0	6	0	1	0
1700000030	.	0	0	6	0	1	0
1700000031	.	0	0	6	0	1	0
1700000032	.	0	0	6	0	1	0
1700000033	.	0	0	6	0	1	0
1700000034	.	1	1	6	0	1	0
1700000035	.	0	0	6	0	1	0
1700000036	.	1	0	6	0	1	0
1700000037	.	1	0	6	0	1	0
1700000038	.	0	0	5	0	1	0
1700000039	.	0	0	4	0	1	0
1700000040	.	1	0	3	0	1	0
1700000041	.	0	1	1	0	1	0
2000000001	54	0	0	52	0	0	1
2000000002	56	0	0	51	0	0	1
2000000003	49	0	0	46	0	0	1
2000000004	40	1	1	45	0	0	1
2000000005	43	0	1	45	0	0	1
2000000006	38	0	0	42	0	0	1
2000000007	42	1	1	42	0	0	1
2000000008	74	1	1	38	0	0	1
2000000009	52	0	1	38	0	1	0
2000000010	38	1	0	38	0	1	0
2000000011	31	1	1	37	0	0	1
2000000012	11	1	1	29	0	0	1
2000000013	32	1	1	26	0	1	0
2000000014	33	0	1	26	0	1	0
2000000015	38	1	1	25	0	1	0
2000000016	24	0	0	25	0	0	1
2000000017	61	0	0	25	0	1	0
2000000018	21	0	0	25	0	1	0
2000000019	64	0	1	25	0	1	0
2000000020	51	0	0	21	0	0	1
2000000021	61	1	1	24	0	1	0
2000000022	23	0	0	24	0	1	0
2000000023	40	0	1	24	0	1	0
2000000024	67	0	0	23	0	1	0
2000000025	54	0	0	25	0	1	0
2000000026	52	1	1	24	0	1	0
2000000027	2	1	0	23	0	1	0
2000000028	27	1	1	23	0	1	0
2000000029	66	1	0	25	0	1	0
2000000030	25	0	1	23	0	1	0
2000000031	22	0	1	23	0	1	0
2000000032	23	0	1	23	0	1	0
2000000033	34	0	0	23	0	1	0
2000000034	65	1	0	23	0	1	0
2000000035	35	0	0	23	0	1	0
2000000036	35	0	0	23	0	1	0
2000000037	34	0	0	22	0	1	0
2000000038	35	1	0	23	0	1	0
2000000039	36	0	0	22	1	0	0
2000000040	56	1	0	21	0	1	0
2000000041	36	0	0	22	0	1	0
2000000042	26	0	0	22	0	1	0
2000000043	35	1	0	22	0	0	1
2000000044	67	0	0	22	0	1	0
2000000045	39	0	0	21	0	0	1
2000000046	63	0	0	22	0	1	0
2000000047	47	0	0	21	0	1	0
2000000048	64	0	1	21	0	1	0
2000000049	39	0	1	21	0	1	0
2000000050	73	1	1	21	0	1	0
2000000051	78	0	1	21	0	1	0
2000000052	35	0	0	20	0	1	0
2000000053	26	1	0	20	0	1	0
2000000054	35	1	0	21	0	0	1
2000000055	27	0	0	20	0	1	0
2000000056	28	0	0	20	0	1	0
2000000057	31	0	0	15	0	1	0
2000000058	30	1	1	20	0	1	0
2000000059	38	1	0	19	0	1	0
2000000060	41	0	1	20	0	1	0
2000000061	41	0	1	20	0	1	0
2000000062	51	0	1	20	0	1	0
2000000063	25	1	0	20	0	1	0
2000000064	74	1	0	20	0	1	0
2000000065	51	0	0	18	0	0	1
2000000066	45	0	1	19	0	1	0
2000000067	50	0	1	19	0	1	0
2000000068	35	0	0	19	0	1	0
2000000069	49	1	1	18	0	1	0
2000000070	24	1	1	19	0	1	0
2000000071	33	1	0	19	0	1	0
2000000072	59	0	0	19	0	1	0
2000000073	41	1	1	18	0	1	0
2000000074	88	1	0	19	0	1	0
2000000075	40	1	0	18	0	1	0
2000000076	75	1	0	19	0	1	0
2000000077	74	0	0	19	0	1	0
2000000078	20	0	0	18	0	1	0
2000000079	23	0	0	17	0	1	0
2000000080	23	1	0	18	0	1	0
2000000081	57	0	0	17	0	1	0
2000000082	54	1	1	18	0	1	0
2000000083	42	1	0	18	0	1	0
2000000084	15	1	0	18	0	1	0
2000000085	30	0	0	17	0	1	0
2000000086	46	0	0	18	0	1	0
2000000087	13	1	0	17	0	1	0
2000000088	47	0	0	17	0	1	0
2000000089	39	0	0	17	0	1	0
2000000090	44	1	1	17	0	1	0
2000000091	46	0	0	17	0	1	0
2000000092	23	0	1	16	0	1	0
2000000093	55	1	1	17	0	1	0
2000000094	64	0	0	16	0	1	0
2000000095	36	1	0	14	0	1	0
2000000096	46	1	1	15	0	1	0
2000000097	11	1	1	15	0	1	0
2000000098	39	0	1	15	0	1	0
2000000099	62	1	1	15	0	1	0
2000000100	22	0	0	15	0	1	0
2000000101	41	0	0	15	0	1	0
2000000102	44	1	0	15	0	1	0
2000000103	7	1	1	14	0	1	0
2000000104	42	1	1	13	0	1	0
2000000105	28	0	1	14	0	1	0
2000000106	27	0	0	13	0	1	0
2000000107	44	0	1	14	0	1	0
2000000108	13	1	1	14	0	1	0
2000000109	8	1	1	14	0	1	0
2000000110	49	1	0	14	0	1	0
2000000111	76	0	0	13	0	1	0
2000000112	27	0	0	19	0	1	0
2000000113	40	1	1	13	0	1	0
2000000114	78	1	1	11	0	1	0
2000000115	53	0	0	13	0	1	0
2000000116	31	0	1	13	0	1	0
2000000117	44	1	1	13	0	1	0
2000000118	50	0	1	13	0	1	0
2000000119	20	0	0	23	0	1	0
2000000120	55	1	0	12	0	1	0
2000000121	57	1	0	13	0	1	0
2000000122	56	1	1	13	0	1	0
2000000123	31	1	0	12	0	1	0
2000000124	25	1	0	12	0	1	0
2000000125	82	0	0	11	0	1	0
2000000126	50	0	0	12	0	1	0
2000000127	12	0	0	11	0	1	0
2000000128	74	1	0	12	0	1	0
2000000129	23	1	0	12	0	1	0
2000000130	20	0	0	11	0	1	0
2000000131	15	1	0	12	0	1	0
2000000132	9	0	0	12	0	1	0
2000000133	32	1	1	12	0	1	0
2000000134	36	1	0	12	0	1	0
2000000135	77	0	0	11	0	1	0
2000000136	72	1	0	11	0	1	0
2000000137	21	1	1	11	0	1	0
2000000138	60	0	0	11	0	1	0
2000000139	47	0	0	11	0	1	0
2000000140	50	1	1	11	0	1	0
2000000141	65	0	1	10	0	1	0
2000000142	55	1	1	10	0	1	0
2000000143	26	0	1	10	0	1	0
2000000144	32	1	1	10	0	1	0
2000000145	50	1	1	10	0	1	0
2000000146	63	0	1	10	0	1	0
2000000147	24	1	1	10	0	1	0
